mcc_cat_desc,total,transactions,doy,hour
RESTAURANTS,1532.33,71,334,21
RESTAURANTS,787.5,29,334,22
RESTAURANTS,666.14,26,334,23
RETAIL,2380.14,66,319,0
RETAIL,2024.31,65,319,1
RETAIL,4481.2,87,319,2
RETAIL,3109.2,107,319,3
RETAIL,3374.3,180,319,4
RETAIL,6974.01,282,319,5
RETAIL,24757.1,643,319,6
RETAIL,54916.7299999999,1286,319,7
RETAIL,80818.28,1927,319,8
RETAIL,124311.27,2768,319,9
RETAIL,139694.92,3188,319,10
RETAIL,154905.25,3471,319,11
RETAIL,158427.96,3648,319,12
RETAIL,157612.53,3681,319,13
RETAIL,147000.96,3583,319,14
RETAIL,150665.11,3412,319,15
RETAIL,129073.08,3085,319,16
RETAIL,119100.22,2747,319,17
RETAIL,83397.9800000001,1892,319,18
RETAIL,43875.06,1112,319,19
RETAIL,25298.59,681,319,20
RETAIL,11528.01,315,319,21
RETAIL,4749.35999999999,156,319,22
RETAIL,3537.22,117,319,23
RETAIL,2688.69,88,320,0
RETAIL,2165.64,63,320,1
RETAIL,2110.99,58,320,2
RETAIL,2714.41,63,320,3
RETAIL,5088.58,84,320,4
RETAIL,4354.78,127,320,5
RETAIL,20293.8,461,320,6
RETAIL,57491.99,1393,320,7
RETAIL,120953.27,2578,320,8
RETAIL,169245.16,3633,320,9
RETAIL,219525.03,4557,320,10
RETAIL,251867.17,5211,320,11
RETAIL,264432.32,5568,320,12
RETAIL,263404.770000001,5620,320,13
RETAIL,235070.440000001,5132,320,14
RETAIL,194866.85,4420,320,15
RETAIL,156801.39,3743,320,16
RETAIL,115531.78,2781,320,17
RETAIL,69199.76,1724,320,18
RETAIL,41599.98,962,320,19
RETAIL,22277.83,561,320,20
RETAIL,8836.75,239,320,21
RETAIL,4478.96,155,320,22
RETAIL,2013.7,79,320,23
RETAIL,2030.47,58,321,0
RETAIL,1351.62,69,321,1
RETAIL,2862.03,47,321,2
RETAIL,1824.89,47,321,3
RETAIL,2118.65,44,321,4
RETAIL,2452.74,74,321,5
RETAIL,4587.89,138,321,6
RETAIL,15106.59,386,321,7
RETAIL,39349.89,891,321,8
RETAIL,79319.54,1695,321,9
RETAIL,105018.3,2439,321,10
RETAIL,141720.99,3097,321,11
RETAIL,161846.16,3397,321,12
RETAIL,146919.19,3167,321,13
RETAIL,137571.54,2979,321,14
RETAIL,108254.89,2287,321,15
RETAIL,72622.1500000001,1566,321,16
RETAIL,48151.2100000001,1101,321,17
RETAIL,24703.33,631,321,18
RETAIL,11028.23,343,321,19
RETAIL,4621.11,174,321,20
RETAIL,2357.32,106,321,21
RETAIL,1770.1,66,321,22
RETAIL,1839.66,63,321,23
RETAIL,1389.34,44,322,0
RETAIL,883.97,41,322,1
RETAIL,2045.98,53,322,2
RETAIL,1633.82,73,322,3
RETAIL,2008.28,106,322,4
RETAIL,4534.68,227,322,5
RETAIL,10217.57,455,322,6
RETAIL,28289.8,893,322,7
RETAIL,50815.2500000001,1427,322,8
RETAIL,71438.0400000001,1961,322,9
RETAIL,90307.41,2369,322,10
RETAIL,101893.65,2518,322,11
RETAIL,106276.6,2639,322,12
RETAIL,101900.5,2566,322,13
RETAIL,109568.9,2710,322,14
RETAIL,88272.63,2459,322,15
RETAIL,80368.5499999999,2141,322,16
RETAIL,62934.6600000001,1664,322,17
RETAIL,38509.08,1108,322,18
RETAIL,21065.93,612,322,19
RETAIL,12839.43,341,322,20
RETAIL,4565.41,136,322,21
RETAIL,1566.79,79,322,22
RETAIL,1268.22,60,322,23
RETAIL,1288.78,50,323,0
RETAIL,861.73,38,323,1
RETAIL,1283.5,51,323,2
RETAIL,2520.08,67,323,3
RETAIL,2002.28,132,323,4
RETAIL,4893.75,249,323,5
RETAIL,10492.21,441,323,6
RETAIL,26477.1000000001,908,323,7
RETAIL,52163.7700000001,1422,323,8
RETAIL,79111.3599999999,2021,323,9
RETAIL,91611.84,2429,323,10
RETAIL,105316.08,2498,323,11
RETAIL,99258.6499999999,2551,323,12
RETAIL,104589.53,2603,323,13
RETAIL,89847.99,2446,323,14
RETAIL,93820.5899999999,2458,323,15
RETAIL,82337.48,2033,323,16
RETAIL,56746.4199999999,1588,323,17
RETAIL,43905.42,1135,323,18
RETAIL,25612.76,644,323,19
RETAIL,13242.72,361,323,20
RETAIL,3781.86,144,323,21
RETAIL,1627.5,55,323,22
RETAIL,2025.34,56,323,23
RETAIL,1968.07,41,324,0
RETAIL,1382.93,47,324,1
RETAIL,1559.21,48,324,2
RETAIL,1431.85,73,324,3
RETAIL,4073.4,147,324,4
RETAIL,2882.14,204,324,5
RETAIL,13211.33,475,324,6
RETAIL,37843.59,1027,324,7
RETAIL,59127.39,1550,324,8
RETAIL,72568.4,2016,324,9
RETAIL,99586.2000000001,2474,324,10
RETAIL,97588.47,2605,324,11
RETAIL,104892.76,2653,324,12
RETAIL,106076.68,2690,324,13
RETAIL,101768.06,2664,324,14
RETAIL,99079.88,2539,324,15
RETAIL,90378.4900000001,2304,324,16
RETAIL,68580.1500000001,1768,324,17
RETAIL,48249.75,1264,324,18
RETAIL,29383.34,726,324,19
RETAIL,13650.5,374,324,20
RETAIL,5460.29,172,324,21
RETAIL,1581.18,72,324,22
RETAIL,1492.5,55,324,23
RETAIL,1792.85,47,325,0
RETAIL,1629.59,52,325,1
RETAIL,1439.32,49,325,2
RETAIL,961.32,59,325,3
RETAIL,2360.02,136,325,4
RETAIL,4676.31,243,325,5
RETAIL,12529.29,523,325,6
RETAIL,35242.67,1028,325,7
RETAIL,58768.87,1665,325,8
RETAIL,76762.8099999999,2113,325,9
RETAIL,98801.7600000002,2440,325,10
RETAIL,104999.78,2691,325,11
RETAIL,108327.82,2775,325,12
RETAIL,113194.12,2854,325,13
RETAIL,106938.18,2771,325,14
RETAIL,105524.96,2736,325,15
RETAIL,101872.87,2481,325,16
RETAIL,75688.49,1941,325,17
RETAIL,46886.4000000001,1203,325,18
RETAIL,27418.3,704,325,19
RETAIL,13472.8,409,325,20
RETAIL,5941.67,168,325,21
RETAIL,2676.67,90,325,22
RETAIL,1483.19,65,325,23
RETAIL,2199.35,47,326,0
RETAIL,1620.59,63,326,1
RETAIL,2670.68,57,326,2
RETAIL,3286.49,90,326,3
RETAIL,2083.61,115,326,4
RETAIL,5310.17999999999,243,326,5
RETAIL,28226.53,583,326,6
RETAIL,56829.4899999999,1253,326,7
RETAIL,87055.62,1917,326,8
RETAIL,117673.06,2582,326,9
RETAIL,142622.69,3106,326,10
RETAIL,148720.64,3346,326,11
RETAIL,158853.59,3619,326,12
RETAIL,156009.29,3524,326,13
RETAIL,158740.16,3544,326,14
RETAIL,144905.54,3382,326,15
RETAIL,144045.42,3212,326,16
RETAIL,113763.58,2708,326,17
RETAIL,76578.21,1854,326,18
RETAIL,44333.73,1090,326,19
RETAIL,27186.5,650,326,20
RETAIL,12183.33,323,326,21
RETAIL,5142.23,132,326,22
RETAIL,2382.58,84,326,23
RETAIL,2217.24,61,327,0
RETAIL,1659.24,57,327,1
RETAIL,1731.07,54,327,2
RETAIL,1583.33,45,327,3
RETAIL,3441.41,70,327,4
RETAIL,5161.96,132,327,5
RETAIL,20305.6,522,327,6
RETAIL,61304.8199999999,1359,327,7
RETAIL,114738.04,2446,327,8
RETAIL,164102.56,3500,327,9
RETAIL,211504.400000001,4604,327,10
RETAIL,246916.91,5334,327,11
RETAIL,273876.65,5775,327,12
RETAIL,249016.72,5644,327,13
RETAIL,239442.7,5174,327,14
RETAIL,214152.78,4706,327,15
RETAIL,162509.05,3788,327,16
RETAIL,117547.23,2886,327,17
RETAIL,74250.3399999999,1767,327,18
RETAIL,39144.53,1024,327,19
RETAIL,22070.65,586,327,20
RETAIL,6703.04,226,327,21
RETAIL,3924.38,125,327,22
RETAIL,1507.12,66,327,23
RETAIL,1094.86,60,328,0
RETAIL,1328.09,57,328,1
RETAIL,753.98,31,328,2
RETAIL,641.52,35,328,3
RETAIL,1499.91,41,328,4
RETAIL,1749.85,63,328,5
RETAIL,4481.95,119,328,6
RETAIL,16538.08,337,328,7
RETAIL,41633.3600000001,916,328,8
RETAIL,74880.68,1683,328,9
RETAIL,113779.58,2449,328,10
RETAIL,149432.81,3166,328,11
RETAIL,161297.84,3416,328,12
RETAIL,157996.32,3423,328,13
RETAIL,144626.41,3239,328,14
RETAIL,116961.77,2470,328,15
RETAIL,79883.19,1755,328,16
RETAIL,47434.43,1103,328,17
RETAIL,25160.17,654,328,18
RETAIL,12144.53,372,328,19
RETAIL,5549.97,170,328,20
RETAIL,2984.84,109,328,21
RETAIL,1872.1,66,328,22
RETAIL,1644.38,56,328,23
RETAIL,1220.99,50,329,0
RETAIL,1281.81,44,329,1
RETAIL,1321.33,49,329,2
RETAIL,1885.48,65,329,3
RETAIL,1320.64,98,329,4
RETAIL,5957.08,199,329,5
RETAIL,11170.45,427,329,6
RETAIL,33963.35,946,329,7
RETAIL,66815.25,1602,329,8
RETAIL,82629.8000000001,2187,329,9
RETAIL,117514.03,2735,329,10
RETAIL,118542.17,2916,329,11
RETAIL,135098.41,3095,329,12
RETAIL,122965.49,3122,329,13
RETAIL,127448.74,3043,329,14
RETAIL,106976.69,2703,329,15
RETAIL,97190.86,2496,329,16
RETAIL,71048.6799999999,1818,329,17
RETAIL,46647.54,1135,329,18
RETAIL,25343.28,661,329,19
RETAIL,13784.33,387,329,20
RETAIL,4647.87,166,329,21
RETAIL,2005.68,76,329,22
RETAIL,826.63,50,329,23
RETAIL,1600.21,50,330,0
RETAIL,1413.87,39,330,1
RETAIL,896.42,46,330,2
RETAIL,2287.51,70,330,3
RETAIL,1720.58,102,330,4
RETAIL,3063.71,203,330,5
RETAIL,13592.26,475,330,6
RETAIL,31037.56,932,330,7
RETAIL,55747.88,1487,330,8
RETAIL,88410.9300000002,2206,330,9
RETAIL,111335.4,2678,330,10
RETAIL,120402.51,2765,330,11
RETAIL,134367.9,3098,330,12
RETAIL,124861.27,2938,330,13
RETAIL,123074.69,3055,330,14
RETAIL,117838.11,2889,330,15
RETAIL,104473.95,2470,330,16
RETAIL,87092.7800000002,1938,330,17
RETAIL,51449.95,1277,330,18
RETAIL,31153.32,766,330,19
RETAIL,18500.84,453,330,20
RETAIL,5668.24,153,330,21
RETAIL,2410.09,84,330,22
RETAIL,1438.34,56,330,23
RETAIL,2793.27,53,331,0
RETAIL,1367.19,56,331,1
RETAIL,1242.67,50,331,2
RETAIL,1833.88,56,331,3
RETAIL,1321.02,96,331,4
RETAIL,6675.48,238,331,5
RETAIL,17704.84,528,331,6
RETAIL,47925.7999999999,1126,331,7
RETAIL,80315.48,1922,331,8
RETAIL,118343.37,2777,331,9
RETAIL,149712.84,3368,331,10
RETAIL,172668.04,3818,331,11
RETAIL,180011.42,4011,331,12
RETAIL,180198.81,4106,331,13
RETAIL,162321.5,3831,331,14
RETAIL,151183.04,3538,331,15
RETAIL,121954.45,2904,331,16
RETAIL,94758.35,2263,331,17
RETAIL,61270.2800000001,1515,331,18
RETAIL,36756.06,920,331,19
RETAIL,22696.13,544,331,20
RETAIL,8941.61999999999,241,331,21
RETAIL,3616.24,108,331,22
RETAIL,1389.76,61,331,23
RETAIL,1621.38,49,332,0
RETAIL,697.15,38,332,1
RETAIL,909.95,36,332,2
RETAIL,1007.65,40,332,3
RETAIL,3241.95,37,332,4
RETAIL,2527.08,46,332,5
RETAIL,4420.57,120,332,6
RETAIL,8619.02,238,332,7
RETAIL,13402.99,375,332,8
RETAIL,19883.51,500,332,9
RETAIL,20611.9,608,332,10
RETAIL,22643.1,631,332,11
RETAIL,26175.37,634,332,12
RETAIL,17846.92,556,332,13
RETAIL,45477.84,699,332,14
RETAIL,62842.1999999999,785,332,15
RETAIL,84379.3700000001,1083,332,16
RETAIL,131592.28,1744,332,17
RETAIL,158568.33,2235,332,18
RETAIL,174381.13,2601,332,19
RETAIL,191108.610000001,2825,332,20
RETAIL,174792.67,2859,332,21
RETAIL,150654.1,2682,332,22
RETAIL,128205.83,2369,332,23
RETAIL,107462.12,1881,333,0
RETAIL,82023.59,1518,333,1
RETAIL,69864.73,1229,333,2
RETAIL,69468.3600000001,1201,333,3
RETAIL,92315.3,1440,333,4
RETAIL,122940.03,2076,333,5
RETAIL,162620.5,2892,333,6
RETAIL,223700.49,3889,333,7
RETAIL,297577.92,4993,333,8
RETAIL,348811.54,6087,333,9
RETAIL,393211.67,6843,333,10
RETAIL,415165.860000001,7452,333,11
RETAIL,408677.97,7368,333,12
RETAIL,394241.93,7270,333,13
RETAIL,368638.23,6894,333,14
RETAIL,333542.229999999,6352,333,15
RETAIL,280765.680000001,5448,333,16
RETAIL,220503.63,4494,333,17
RETAIL,170067.83,3268,333,18
RETAIL,111392.1,2177,333,19
RETAIL,63411.68,1249,333,20
RETAIL,34266.12,665,333,21
RETAIL,15887.48,318,333,22
RETAIL,6630.19,137,333,23
RETAIL,2158.69,66,334,0
RETAIL,1711.64,45,334,1
RETAIL,1659.6,44,334,2
RETAIL,3013.76,55,334,3
RETAIL,11941.68,85,334,4
RETAIL,11301.84,159,334,5
RETAIL,24669.95,498,334,6
RETAIL,77862.73,1387,334,7
RETAIL,122183.11,2480,334,8
RETAIL,168847.689999999,3616,334,9
RETAIL,226694.5,4531,334,10
RETAIL,272613.190000001,5582,334,11
RETAIL,282813.890000001,5825,334,12
RETAIL,282243.36,5890,334,13
RETAIL,263813.75,5581,334,14
RETAIL,218646.19,4743,334,15
RETAIL,181372.09,4041,334,16
RETAIL,149312.47,3266,334,17
RETAIL,101039.2,2177,334,18
RETAIL,57850.47,1331,334,19
RETAIL,33794.08,766,334,20
RETAIL,18985.92,432,334,21
RETAIL,6516.28,185,334,22
RETAIL,4022.3,102,334,23
SPORTING GOODS,12.33,1,319,2
SPORTING GOODS,63.11,3,319,4
SPORTING GOODS,646.53,23,319,5
SPORTING GOODS,5448.28,69,319,6
SPORTING GOODS,13017.91,199,319,7
SPORTING GOODS,24236.71,313,319,8
SPORTING GOODS,29028.64,441,319,9
SPORTING GOODS,40546.39,605,319,10
SPORTING GOODS,53171.49,713,319,11
SPORTING GOODS,50066.35,691,319,12
SPORTING GOODS,55866.25,712,319,13
SPORTING GOODS,50097.2199999999,763,319,14
SPORTING GOODS,51468.88,711,319,15
SPORTING GOODS,49020.1999999999,706,319,16
SPORTING GOODS,44421.74,636,319,17
SPORTING GOODS,30414.29,465,319,18
SPORTING GOODS,18065.47,297,319,19
SPORTING GOODS,8596.88,125,319,20
SPORTING GOODS,2150.85,33,319,21
SPORTING GOODS,160.62,5,319,22
SPORTING GOODS,171.29,2,319,23
SPORTING GOODS,21.5,1,320,0
SPORTING GOODS,39.99,3,320,3
SPORTING GOODS,52.14,3,320,4
SPORTING GOODS,975.78,11,320,5
SPORTING GOODS,4382.84,88,320,6
SPORTING GOODS,21248.33,264,320,7
SPORTING GOODS,33504.87,471,320,8
SPORTING GOODS,51603.26,763,320,9
SPORTING GOODS,67319.24,944,320,10
SPORTING GOODS,80918.1799999999,1064,320,11
SPORTING GOODS,88380.31,1119,320,12
SPORTING GOODS,82338.3100000001,1086,320,13
SPORTING GOODS,75894.72,1076,320,14
SPORTING GOODS,68114.3,903,320,15
SPORTING GOODS,52011.57,759,320,16
SPORTING GOODS,45765.59,633,320,17
SPORTING GOODS,27588.69,384,320,18
SPORTING GOODS,12829.3,199,320,19
SPORTING GOODS,5216.78,93,320,20
SPORTING GOODS,1436.96,26,320,21
SPORTING GOODS,33,2,320,22
SPORTING GOODS,4,1,320,23
SPORTING GOODS,59.34,1,321,2
SPORTING GOODS,90.28,2,321,3
SPORTING GOODS,98.37,2,321,4
SPORTING GOODS,94.16,5,321,5
SPORTING GOODS,833.95,23,321,6
SPORTING GOODS,6856.46,138,321,7
SPORTING GOODS,16040.64,217,321,8
SPORTING GOODS,28116.21,426,321,9
SPORTING GOODS,48658.58,696,321,10
SPORTING GOODS,56130.69,868,321,11
SPORTING GOODS,66636.84,901,321,12
SPORTING GOODS,57440.4800000001,871,321,13
SPORTING GOODS,49116.97,756,321,14
SPORTING GOODS,45232.11,626,321,15
SPORTING GOODS,32403.79,461,321,16
SPORTING GOODS,21610.3,312,321,17
SPORTING GOODS,9981.33,160,321,18
SPORTING GOODS,2729.72,49,321,19
SPORTING GOODS,361.48,8,321,20
SPORTING GOODS,7.35,1,321,21
SPORTING GOODS,7.5,1,321,22
SPORTING GOODS,160,1,322,4
SPORTING GOODS,315.8,8,322,5
SPORTING GOODS,2438.71,39,322,6
SPORTING GOODS,8097.77,93,322,7
SPORTING GOODS,13172.96,173,322,8
SPORTING GOODS,20051.51,277,322,9
SPORTING GOODS,25584.3,347,322,10
SPORTING GOODS,28333.75,359,322,11
SPORTING GOODS,27371.89,416,322,12
SPORTING GOODS,30089.51,461,322,13
SPORTING GOODS,33754.24,442,322,14
SPORTING GOODS,33331.86,456,322,15
SPORTING GOODS,33102.81,481,322,16
SPORTING GOODS,25344.41,392,322,17
SPORTING GOODS,16136.43,256,322,18
SPORTING GOODS,9976.81,162,322,19
SPORTING GOODS,3915.47,72,322,20
SPORTING GOODS,679.62,12,322,21
SPORTING GOODS,140.28,3,322,22
SPORTING GOODS,15.75,1,322,23
SPORTING GOODS,20,1,323,3
SPORTING GOODS,36.7,2,323,4
SPORTING GOODS,553.15,11,323,5
SPORTING GOODS,2745.11,39,323,6
SPORTING GOODS,4925.79,88,323,7
SPORTING GOODS,10779.64,175,323,8
SPORTING GOODS,18250.87,247,323,9
SPORTING GOODS,30101.56,420,323,10
SPORTING GOODS,26583.28,446,323,11
SPORTING GOODS,30543.19,405,323,12
SPORTING GOODS,29419.12,436,323,13
SPORTING GOODS,32956.06,478,323,14
SPORTING GOODS,32853.29,508,323,15
SPORTING GOODS,30753.57,463,323,16
SPORTING GOODS,27720.72,359,323,17
SPORTING GOODS,21780.43,293,323,18
SPORTING GOODS,9666.47999999999,156,323,19
SPORTING GOODS,5799.53,100,323,20
SPORTING GOODS,516.45,13,323,21
SPORTING GOODS,6.5,1,323,22
SPORTING GOODS,5,1,323,23
SPORTING GOODS,30,1,324,2
SPORTING GOODS,25.8,1,324,3
SPORTING GOODS,78.43,4,324,4
SPORTING GOODS,224.3,15,324,5
SPORTING GOODS,3209.57,58,324,6
SPORTING GOODS,7776.19,101,324,7
SPORTING GOODS,12223.47,173,324,8
SPORTING GOODS,22546.41,289,324,9
SPORTING GOODS,25505.98,391,324,10
SPORTING GOODS,28240.29,447,324,11
SPORTING GOODS,30036.16,445,324,12
SPORTING GOODS,34579.98,465,324,13
SPORTING GOODS,31778.08,501,324,14
SPORTING GOODS,28379.66,477,324,15
SPORTING GOODS,34543.15,507,324,16
SPORTING GOODS,30226.72,411,324,17
SPORTING GOODS,19268.03,284,324,18
SPORTING GOODS,12575.88,198,324,19
SPORTING GOODS,6766.88,95,324,20
SPORTING GOODS,973.56,22,324,21
SPORTING GOODS,8.99,1,324,22
SPORTING GOODS,12.04,1,325,3
SPORTING GOODS,108.82,3,325,4
SPORTING GOODS,600.43,7,325,5
SPORTING GOODS,1763.75,47,325,6
SPORTING GOODS,5070.39,99,325,7
SPORTING GOODS,15253.27,197,325,8
SPORTING GOODS,25741.46,334,325,9
SPORTING GOODS,31056.6,450,325,10
SPORTING GOODS,26364.84,426,325,11
SPORTING GOODS,34750.12,471,325,12
SPORTING GOODS,40508.34,511,325,13
SPORTING GOODS,35983.02,521,325,14
SPORTING GOODS,38098.54,532,325,15
SPORTING GOODS,36959.48,513,325,16
SPORTING GOODS,33153.06,448,325,17
SPORTING GOODS,26875.38,344,325,18
SPORTING GOODS,13078.71,217,325,19
SPORTING GOODS,6697.96,95,325,20
SPORTING GOODS,981.14,19,325,21
SPORTING GOODS,20.29,1,325,22
SPORTING GOODS,96.72,3,326,3
SPORTING GOODS,23.88,2,326,4
SPORTING GOODS,960.51,24,326,5
SPORTING GOODS,4402.34,77,326,6
SPORTING GOODS,13979.56,191,326,7
SPORTING GOODS,26131.12,323,326,8
SPORTING GOODS,31927.43,489,326,9
SPORTING GOODS,48408.8899999999,648,326,10
SPORTING GOODS,56860.34,758,326,11
SPORTING GOODS,48247.74,715,326,12
SPORTING GOODS,55278.55,753,326,13
SPORTING GOODS,49969.64,749,326,14
SPORTING GOODS,49571.32,783,326,15
SPORTING GOODS,51423.06,758,326,16
SPORTING GOODS,44694.71,633,326,17
SPORTING GOODS,34920.46,485,326,18
SPORTING GOODS,22362.71,320,326,19
SPORTING GOODS,9630.94,160,326,20
SPORTING GOODS,1698.26,29,326,21
SPORTING GOODS,2.6,1,326,23
SPORTING GOODS,143.1,1,327,2
SPORTING GOODS,172.85,7,327,3
SPORTING GOODS,217.44,7,327,4
SPORTING GOODS,827.11,22,327,5
SPORTING GOODS,7467.26,118,327,6
SPORTING GOODS,23443.9,288,327,7
SPORTING GOODS,35599.22,513,327,8
SPORTING GOODS,60810.86,795,327,9
SPORTING GOODS,72711.3,949,327,10
SPORTING GOODS,83588.8100000001,1149,327,11
SPORTING GOODS,86408.0199999998,1116,327,12
SPORTING GOODS,90540.22,1211,327,13
SPORTING GOODS,92500.7,1137,327,14
SPORTING GOODS,70679.9300000001,978,327,15
SPORTING GOODS,55037.15,782,327,16
SPORTING GOODS,44276.4700000001,626,327,17
SPORTING GOODS,31377,420,327,18
SPORTING GOODS,16545.12,238,327,19
SPORTING GOODS,4857.39,88,327,20
SPORTING GOODS,821.42,12,327,21
SPORTING GOODS,24.76,1,327,22
SPORTING GOODS,42.65,1,328,0
SPORTING GOODS,14.64,1,328,2
SPORTING GOODS,74.9,5,328,3
SPORTING GOODS,97.23,5,328,4
SPORTING GOODS,101.19,2,328,5
SPORTING GOODS,1484.11,30,328,6
SPORTING GOODS,10083.44,123,328,7
SPORTING GOODS,18732.58,260,328,8
SPORTING GOODS,34828.1,474,328,9
SPORTING GOODS,57166.9000000001,763,328,10
SPORTING GOODS,68843.3000000001,916,328,11
SPORTING GOODS,70246.0299999999,1011,328,12
SPORTING GOODS,71489.1199999999,971,328,13
SPORTING GOODS,67674.59,899,328,14
SPORTING GOODS,55644.84,708,328,15
SPORTING GOODS,47184.98,612,328,16
SPORTING GOODS,24984.04,367,328,17
SPORTING GOODS,13503.3,187,328,18
SPORTING GOODS,4035.99,75,328,19
SPORTING GOODS,2095.47,13,328,20
SPORTING GOODS,30.56,1,328,21
SPORTING GOODS,17.57,1,328,22
SPORTING GOODS,8.15,1,329,3
SPORTING GOODS,13.04,1,329,4
SPORTING GOODS,589.42,13,329,5
SPORTING GOODS,4016.3,53,329,6
SPORTING GOODS,9558.8,126,329,7
SPORTING GOODS,16823.44,220,329,8
SPORTING GOODS,23910.34,353,329,9
SPORTING GOODS,32878.33,476,329,10
SPORTING GOODS,35270.78,527,329,11
SPORTING GOODS,41294.3599999999,590,329,12
SPORTING GOODS,42110.14,612,329,13
SPORTING GOODS,43686.64,618,329,14
SPORTING GOODS,41644.4,552,329,15
SPORTING GOODS,33899.4,494,329,16
SPORTING GOODS,27804.57,424,329,17
SPORTING GOODS,18232.7,293,329,18
SPORTING GOODS,14904.97,192,329,19
SPORTING GOODS,6980.23,87,329,20
SPORTING GOODS,1636.92,18,329,21
SPORTING GOODS,22,1,329,22
SPORTING GOODS,304.93,1,330,2
SPORTING GOODS,28.87,1,330,4
SPORTING GOODS,201.45,4,330,5
SPORTING GOODS,4225.05,78,330,6
SPORTING GOODS,9506.95,135,330,7
SPORTING GOODS,16739.12,233,330,8
SPORTING GOODS,23801.48,356,330,9
SPORTING GOODS,40952.76,538,330,10
SPORTING GOODS,43172,581,330,11
SPORTING GOODS,35839.71,558,330,12
SPORTING GOODS,43743.32,627,330,13
SPORTING GOODS,40797.04,596,330,14
SPORTING GOODS,38977.22,606,330,15
SPORTING GOODS,36992.4,545,330,16
SPORTING GOODS,33250.24,449,330,17
SPORTING GOODS,27128.28,361,330,18
SPORTING GOODS,15073.18,223,330,19
SPORTING GOODS,5919.65,112,330,20
SPORTING GOODS,1919.92,27,330,21
SPORTING GOODS,45.07,3,331,4
SPORTING GOODS,557.37,15,331,5
SPORTING GOODS,4052.45,69,331,6
SPORTING GOODS,12532.38,195,331,7
SPORTING GOODS,25101.42,358,331,8
SPORTING GOODS,39802.12,531,331,9
SPORTING GOODS,47992.45,697,331,10
SPORTING GOODS,58560.5700000001,822,331,11
SPORTING GOODS,62997.7900000001,860,331,12
SPORTING GOODS,63271.29,845,331,13
SPORTING GOODS,57705.52,808,331,14
SPORTING GOODS,62410.6,825,331,15
SPORTING GOODS,50399.68,692,331,16
SPORTING GOODS,38896.05,573,331,17
SPORTING GOODS,32320.7,458,331,18
SPORTING GOODS,17985.33,283,331,19
SPORTING GOODS,11567.09,138,331,20
SPORTING GOODS,1626.48,29,331,21
SPORTING GOODS,54.5,1,332,3
SPORTING GOODS,99.08,4,332,4
SPORTING GOODS,902.2,6,332,5
SPORTING GOODS,849.68,17,332,6
SPORTING GOODS,2543.31,28,332,7
SPORTING GOODS,2410.44,27,332,8
SPORTING GOODS,2202.3,32,332,9
SPORTING GOODS,1359.83,22,332,10
SPORTING GOODS,987.13,22,332,11
SPORTING GOODS,2778.92,22,332,12
SPORTING GOODS,1638.18,26,332,13
SPORTING GOODS,4599.3,38,332,14
SPORTING GOODS,10406.75,127,332,15
SPORTING GOODS,15165,171,332,16
SPORTING GOODS,22850.42,272,332,17
SPORTING GOODS,25791.94,335,332,18
SPORTING GOODS,22924.01,304,332,19
SPORTING GOODS,19636.79,269,332,20
SPORTING GOODS,16113.3,257,332,21
SPORTING GOODS,17130.92,219,332,22
SPORTING GOODS,8618.55,150,332,23
SPORTING GOODS,5346.72,86,333,0
SPORTING GOODS,3487.5,55,333,1
SPORTING GOODS,7625.01,111,333,2
SPORTING GOODS,41066.44,425,333,3
SPORTING GOODS,46978.44,495,333,4
SPORTING GOODS,79649.84,721,333,5
SPORTING GOODS,89673.7000000002,940,333,6
SPORTING GOODS,106485.89,1120,333,7
SPORTING GOODS,132799.39,1456,333,8
SPORTING GOODS,142730.93,1673,333,9
SPORTING GOODS,162008.75,1885,333,10
SPORTING GOODS,160870.33,1984,333,11
SPORTING GOODS,160456.39,1963,333,12
SPORTING GOODS,161586.15,1886,333,13
SPORTING GOODS,149805.79,1732,333,14
SPORTING GOODS,116665.87,1519,333,15
SPORTING GOODS,99050.0999999999,1149,333,16
SPORTING GOODS,73427.25,956,333,17
SPORTING GOODS,50290.88,708,333,18
SPORTING GOODS,35725.74,476,333,19
SPORTING GOODS,19483.45,264,333,20
SPORTING GOODS,6223.7,79,333,21
SPORTING GOODS,2405.57,15,333,22
SPORTING GOODS,301.49,2,333,23
SPORTING GOODS,48.32,1,334,0
SPORTING GOODS,602.06,9,334,3
SPORTING GOODS,715.26,7,334,4
SPORTING GOODS,1971.19,32,334,5
SPORTING GOODS,9042.27,127,334,6
SPORTING GOODS,25514.03,304,334,7
SPORTING GOODS,41077.51,521,334,8
SPORTING GOODS,58194.6,778,334,9
SPORTING GOODS,78004.6099999999,941,334,10
SPORTING GOODS,85515.0899999999,1134,334,11
SPORTING GOODS,84936.55,1144,334,12
SPORTING GOODS,83590.04,1147,334,13
SPORTING GOODS,77753.0400000001,1052,334,14
SPORTING GOODS,71098.1599999999,942,334,15
SPORTING GOODS,49715.76,747,334,16
SPORTING GOODS,38166.08,552,334,17
SPORTING GOODS,32631.26,414,334,18
SPORTING GOODS,18412.91,277,334,19
SPORTING GOODS,6265.47,117,334,20
SPORTING GOODS,1984.9,31,334,21
SPORTING GOODS,1088.14,4,334,22
SPORTING GOODS,16.67,1,334,23
TAX,194.65,2,319,5
TAX,2870.97,16,319,6
TAX,1935.02,5,319,7
TAX,3913.89,14,319,8
TAX,1346.46,10,319,9
TAX,2249.42,19,319,10
